Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
1232,30.0,0.0,2031.0,32.0,139.0,68006.0,0.0,63.20900000000003,63.20900000000003,0.0,11404.030762910843,,,,,,,,,,,,,,,,24.53155198985175,17.89686053360126,59.88352935475525,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1233,30.0,0.0,2061.0,33.0,31.0,68037.0,0.0,11.906000009999998,11.906000009999998,0.0,11408.799382209778,,,,,,,,,,,,,,,,5.587764243017845,3.901391733097531,11.750117199909376,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1234,30.0,0.0,2108.0,34.0,48.0,68085.0,0.0,23.00100001000003,23.00100001000003,0.0,11415.904729366302,,,,,,,,,,,,,,,,7.924112902095049,6.231528568785439,22.651217921523056,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1235,30.0,0.0,2154.0,35.0,47.0,68132.0,0.0,24.705000010000024,24.705000010000024,0.0,11422.76294016838,,,,,,,,,,,,,,,,8.130131223413041,7.318205946605974,24.355369343066073,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1236,30.0,0.0,2169.0,36.0,16.0,68148.0,0.0,9.202000009999999,9.202000009999999,0.0,11426.298606872559,,,,,,,,,,,,,,,,3.3782692905468577,3.20797122466826,9.160486457098898,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237,30.0,0.0,2192.0,37.0,24.0,68172.0,0.0,11.102000009999998,11.102000009999998,0.0,11430.2263712883,,,,,,,,,,,,,,,,4.039231162227617,3.2457285711824513,11.020117811079844,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238,30.0,0.0,2239.0,38.0,48.0,68220.0,0.0,26.40200001000001,26.40200001000001,0.0,11437.335387706757,,,,,,,,,,,,,,,,12.163106108365321,7.773371008746705,25.856190213119945,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239,30.0,0.0,2259.0,39.0,21.0,68241.0,0.0,14.70100001,14.70100001,0.0,11440.86543059349,,,,,,,,,,,,,,,,5.872866869050076,4.865671438900976,14.598140813432432,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240,30.0,0.0,2401.0,40.0,143.0,68384.0,0.0,96.29999999999993,96.29999999999993,0.0,11460.240939617157,,,,,,,,,,,,,,,,43.42765579866859,25.351649181691865,90.22349637296206,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241,31.0,0.0,48.0,1.0,49.0,68433.0,0.0,28.302000010000004,28.302000010000004,0.0,11522.864924669266,,,,,,,,,,,,,,,,12.242095887742954,8.091039150501649,27.742121528917263,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1242,31.0,0.0,91.0,2.0,44.0,68477.0,0.0,21.101000010000003,21.101000010000003,0.0,11529.352871418,,,,,,,,,,,,,,,,9.598844758859425,5.655610970641833,20.708958644013055,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1243,31.0,0.0,110.0,3.0,20.0,68497.0,0.0,8.802000009999999,8.802000009999999,0.0,11532.84625172615,,,,,,,,,,,,,,,,2.8850922190110455,2.745511941428784,8.755939197035824,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1244,31.0,0.0,135.0,4.0,26.0,68523.0,0.0,15.202000009999997,15.202000009999997,0.0,11537.084183216095,,,,,,,,,,,,,,,,5.008806576991438,5.094516526437698,15.09187171729251,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1245,31.0,0.0,159.0,5.0,25.0,68548.0,0.0,10.907000009999996,10.907000009999996,0.0,11541.180845022202,,,,,,,,,,,,,,,,3.216979264561804,3.2663597687387242,10.84063314079131,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1246,31.0,0.0,185.0,6.0,27.0,68575.0,0.0,4.60500001,4.60500001,0.0,11545.583337545395,,,,,,,,,,,,,,,,1.0183399094859644,1.125067706812659,4.5831062786319965,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1247,31.0,0.0,205.0,7.0,21.0,68596.0,0.0,10.203000009999998,10.203000009999998,0.0,11549.106621265411,,,,,,,,,,,,,,,,3.8654804852804476,3.4556694005767987,10.13582622652091,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1248,31.0,0.0,231.0,8.0,27.0,68623.0,0.0,17.301000010000006,17.301000010000006,0.0,11553.392593383789,,,,,,,,,,,,,,,,6.533234364495768,5.546883575385346,17.14828420072384,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1249,31.0,0.0,278.0,9.0,48.0,68671.0,0.0,15.417000010000002,15.417000010000002,0.0,11560.39459323883,,,,,,,,,,,,,,,,6.9110419545965165,3.6053655020694437,15.107288326460424,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1250,31.0,0.0,329.0,10.0,52.0,68723.0,0.0,29.80300001,29.80300001,0.0,11568.75276851654,,,,,,,,,,,,,,,,16.728402708318878,9.021039608722356,28.978830302177922,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1251,31.0,0.0,379.0,11.0,51.0,68774.0,0.0,29.502000010000003,29.502000010000003,0.0,11576.155020713806,,,,,,,,,,,,,,,,14.061377463453354,8.269899340423455,28.827758895723065,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1252,31.0,0.0,462.0,12.0,84.0,68858.0,0.0,58.80200001000001,58.80200001000001,0.0,11587.952936172485,,,,,,,,,,,,,,,,25.222575203656024,16.38658056985334,56.765291559656234,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1253,31.0,0.0,536.0,13.0,75.0,68933.0,0.0,46.70200001000002,46.70200001000002,0.0,11598.422316789627,,,,,,,,,,,,,,,,21.908491942561888,12.093926073167072,45.125897503754175,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1254,31.0,0.0,576.0,14.0,41.0,68974.0,0.0,19.90100001000001,19.90100001000001,0.0,11604.561143636703,,,,,,,,,,,,,,,,7.419946777219685,5.472420345393204,19.62382596487609,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1255,31.0,0.0,605.0,15.0,30.0,69004.0,0.0,21.202000010000006,21.202000010000006,0.0,11609.239964008331,,,,,,,,,,,,,,,,8.409289571771463,6.793368549307165,20.979109722140773,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1256,31.0,0.0,701.0,16.0,97.0,69101.0,0.0,46.60700001000005,46.60700001000005,0.0,11622.534729719162,,,,,,,,,,,,,,,,19.038466521896083,11.326776818262449,44.824131355253265,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1257,31.0,0.0,732.0,17.0,32.0,69133.0,0.0,9.202000009999994,9.202000009999994,0.0,11627.539326190948,,,,,,,,,,,,,,,,3.453185183272131,2.264884243895303,9.104055324643205,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1258,31.0,0.0,761.0,18.0,30.0,69163.0,0.0,21.302000010000008,21.302000010000008,0.0,11632.213200330734,,,,,,,,,,,,,,,,8.441013583050525,6.926001196495454,21.078288904996533,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1259,31.0,0.0,774.0,19.0,14.0,69177.0,0.0,3.90300001,3.90300001,0.0,11634.863237380981,,,,,,,,,,,,,,,,0.9240278158162114,1.2139633353488133,3.8948825309253152,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1260,31.0,0.0,793.0,20.0,20.0,69197.0,0.0,10.702000009999999,10.702000009999999,0.0,11638.229206562042,,,,,,,,,,,,,,,,4.120070110151495,3.424000989284995,10.634353030938057,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1261,31.0,0.0,940.0,21.0,148.0,69345.0,0.0,75.00900000999992,75.00900000999992,0.0,11658.078089237213,,,,,,,,,,,,,,,,31.064351375186913,21.84452652288222,70.5130534112588,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1262,31.0,0.0,957.0,22.0,18.0,69363.0,0.0,10.203000009999998,10.203000009999998,0.0,11661.198843240738,,,,,,,,,,,,,,,,3.4035698824261362,3.501318948627942,10.155294616615373,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1263,31.0,0.0,1102.0,23.0,146.0,69509.0,0.0,77.60700000999994,77.60700000999994,0.0,11680.938146591187,,,,,,,,,,,,,,,,36.42294149207919,21.473995058740073,72.39807156521377,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1264,31.0,0.0,1136.0,24.0,35.0,69544.0,0.0,15.004000009999995,15.004000009999995,0.0,11686.31727218628,,,,,,,,,,,,,,,,5.327157390906203,4.322685768851505,14.837714373082273,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1265,31.0,0.0,1158.0,25.0,23.0,69567.0,0.0,8.504000009999997,8.504000009999997,0.0,11690.123226642609,,,,,,,,,,,,,,,,2.470792340048185,2.6714872907375304,8.458100679198136,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1266,31.0,0.0,1197.0,26.0,40.0,69607.0,0.0,19.303000010000016,19.303000010000016,0.0,11696.077397823334,,,,,,,,,,,,,,,,7.463346470751835,6.499903551775935,19.03096045809878,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1267,31.0,0.0,1255.0,27.0,59.0,69666.0,0.0,26.002000010000025,26.002000010000025,0.0,11704.465678215027,,,,,,,,,,,,,,,,9.564970132069359,7.025178161461053,25.472704446786768,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1268,31.0,0.0,1300.0,28.0,46.0,69712.0,0.0,21.802000010000008,21.802000010000008,0.0,11711.926141500473,,,,,,,,,,,,,,,,9.28827355817868,6.529303580895186,21.40543313301498,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1269,31.0,0.0,1351.0,29.0,52.0,69764.0,0.0,23.903000010000003,23.903000010000003,0.0,11719.473793506622,,,,,,,,,,,,,,,,10.80448960248922,6.801917585439169,23.375346386659714,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1270,31.0,0.0,1469.0,30.0,119.0,69883.0,0.0,63.60400001000003,63.60400001000003,0.0,11735.683671712875,,,,,,,,,,,,,,,,27.842225452166307,18.363946127580533,60.378996403047445,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1271,31.0,0.0,1524.0,31.0,56.0,69939.0,0.0,36.401000010000004,36.401000010000004,0.0,11743.919543266296,,,,,,,,,,,,,,,,17.092038323628227,10.80279215188494,35.49643433653698,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1272,31.0,0.0,1600.0,32.0,77.0,70016.0,0.0,44.70700001000001,44.70700001000001,0.0,11754.568175077438,,,,,,,,,,,,,,,,15.911854034093817,12.68853079563711,43.54124034375263,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1273,31.0,0.0,1666.0,33.0,67.0,70083.0,0.0,41.00300001,41.00300001,0.0,11764.056504011154,,,,,,,,,,,,,,,,16.68122518892071,12.432870759092836,39.9419811286599,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1274,31.0,0.0,1682.0,34.0,17.0,70100.0,0.0,8.60200001,8.60200001,0.0,11767.062536716461,,,,,,,,,,,,,,,,3.1344345472535093,2.746525134597086,8.560409466710656,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1275,31.0,0.0,1702.0,35.0,21.0,70121.0,0.0,6.20400001,6.20400001,0.0,11770.599786520004,,,,,,,,,,,,,,,,2.8643576928971055,1.7070497759661343,6.1528657218639236,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1276,31.0,0.0,1751.0,36.0,50.0,70171.0,0.0,20.90200001000001,20.90200001000001,0.0,11777.912460327148,,,,,,,,,,,,,,,,8.289816841212541,5.764690935546298,20.51631530008067,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1277,31.0,0.0,1785.0,37.0,35.0,70206.0,0.0,16.70100001,16.70100001,0.0,11783.284676551819,,,,,,,,,,,,,,,,5.810856207240501,4.720389261770117,16.51995084980363,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1278,31.0,0.0,1832.0,38.0,48.0,70254.0,0.0,31.00200001000001,31.00200001000001,0.0,11790.326341629028,,,,,,,,,,,,,,,,13.42097893482232,9.63815447873327,30.40161561567904,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1279,31.0,0.0,1858.0,39.0,27.0,70281.0,0.0,13.802000009999997,13.802000009999997,0.0,11794.699612617493,,,,,,,,,,,,,,,,4.665211383084312,4.136933811515788,13.694398912952762,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1280,31.0,0.0,1970.0,40.0,113.0,70394.0,0.0,55.50700001000005,55.50700001000005,0.0,11810.249656438828,,,,,,,,,,,,,,,,27.056698754266826,13.648056347203612,52.529178928450605,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1281,32.0,0.0,138.0,1.0,139.0,70533.0,0.0,66.60900000000001,66.60900000000001,0.0,11871.967296361923,,,,,,,,,,,,,,,,31.435534761436983,20.459766493571447,62.333229432354095,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1282,32.0,0.0,204.0,2.0,67.0,70600.0,0.0,28.10500001000003,28.10500001000003,0.0,11881.396208286285,,,,,,,,,,,,,,,,9.930368071484596,7.722185414146399,27.477072790072107,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1283,32.0,0.0,235.0,3.0,32.0,70632.0,0.0,11.402000009999998,11.402000009999998,0.0,11886.300005674362,,,,,,,,,,,,,,,,4.773330638851433,3.4204075363932103,11.265292052247856,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1284,32.0,0.0,266.0,4.0,32.0,70664.0,0.0,15.302000009999999,15.302000009999999,0.0,11892.092831134796,,,,,,,,,,,,,,,,6.086428908149108,4.9337950170924705,15.128449163010393,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1285,32.0,0.0,389.0,5.0,124.0,70788.0,0.0,58.503000010000044,58.503000010000044,0.0,11908.954541683197,,,,,,,,,,,,,,,,24.173394285036135,16.44465165389843,55.585257770711294,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1286,32.0,0.0,447.0,6.0,59.0,70847.0,0.0,37.40300001,37.40300001,0.0,11917.362166643143,,,,,,,,,,,,,,,,15.288607890859307,11.224819569883676,36.552813565896074,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1287,32.0,0.0,495.0,7.0,49.0,70896.0,0.0,28.00100001000001,28.00100001000001,0.0,11924.61438703537,,,,,,,,,,,,,,,,12.426021431625385,8.651942164506455,27.431982964246224,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1288,32.0,0.0,599.0,8.0,105.0,71001.0,0.0,52.40200001000004,52.40200001000004,0.0,11938.93695306778,,,,,,,,,,,,,,,,24.57470448178736,13.846491002158178,49.89612687076491,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1289,32.0,0.0,627.0,9.0,29.0,71030.0,0.0,22.102000010000005,22.102000010000005,0.0,11943.513966560364,,,,,,,,,,,,,,,,9.132744263752787,7.202461184039598,21.868151321936857,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1290,32.0,0.0,656.0,10.0,30.0,71060.0,0.0,15.001000009999997,15.001000009999997,0.0,11948.237407684326,,,,,,,,,,,,,,,,5.19696072939824,4.334569930434219,14.865153302149599,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1291,32.0,0.0,676.0,11.0,21.0,71081.0,0.0,8.802000009999997,8.802000009999997,0.0,11951.78090929985,,,,,,,,,,,,,,,,2.358975099627334,2.805201416967803,8.763584092099553,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1292,32.0,0.0,690.0,12.0,15.0,71096.0,0.0,5.30400001,5.30400001,0.0,11954.506751060486,,,,,,,,,,,,,,,,1.2796281710193007,1.736026091041134,5.291376592197928,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1293,32.0,0.0,757.0,13.0,68.0,71164.0,0.0,27.416000010000015,27.416000010000015,0.0,11964.102410316467,,,,,,,,,,,,,,,,13.08502611625739,9.15157289891639,26.565869129340093,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1294,32.0,0.0,883.0,14.0,127.0,71291.0,0.0,68.30900000999999,68.30900000999999,0.0,11981.252924919128,,,,,,,,,,,,,,,,29.22050576015484,17.445345046871655,64.69190819241295,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1295,32.0,0.0,910.0,15.0,28.0,71319.0,0.0,9.80700001,9.80700001,0.0,11985.704872131348,,,,,,,,,,,,,,,,3.0608409270905943,2.585379059834321,9.73409139636492,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1296,32.0,0.0,951.0,16.0,42.0,71361.0,0.0,24.702000010000006,24.702000010000006,0.0,11991.911807537079,,,,,,,,,,,,,,,,9.848660122090466,7.083384222762464,24.322527472466756,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,32.0,0.0,975.0,17.0,25.0,71386.0,0.0,8.305000009999999,8.305000009999999,0.0,11995.95005941391,,,,,,,,,,,,,,,,2.8503465532281957,2.115617172839736,8.244836529251778,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1298,32.0,0.0,1110.0,18.0,136.0,71522.0,0.0,78.4999999999999,78.4999999999999,0.0,12014.324495792389,,,,,,,,,,,,,,,,31.209803973180723,21.601383286702244,74.36103750112174,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1299,32.0,0.0,1178.0,19.0,69.0,71591.0,0.0,35.90200001000001,35.90200001000001,0.0,12024.020295858383,,,,,,,,,,,,,,,,16.122787096148848,10.891668494440562,34.84049097844032,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1300,32.0,0.0,1210.0,20.0,33.0,71624.0,0.0,12.203000009999995,12.203000009999995,0.0,12029.080137014389,,,,,,,,,,,,,,,,5.220076238963177,3.5783795613992258,12.048005575929109,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1301,32.0,0.0,1237.0,21.0,28.0,71652.0,0.0,17.202000010000006,17.202000010000006,0.0,12033.512606620789,,,,,,,,,,,,,,,,7.1622901419024165,5.491751702890248,17.025643819988623,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1302,32.0,0.0,1291.0,22.0,55.0,71707.0,0.0,27.20100001000002,27.20100001000002,0.0,12042.174417972565,,,,,,,,,,,,,,,,10.534801146291686,7.598917618999214,26.65877952762788,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1303,32.0,0.0,1370.0,23.0,80.0,71787.0,0.0,21.608000009999994,21.608000009999994,0.0,12053.400104522705,,,,,,,,,,,,,,,,12.099886669622215,5.137373326456791,20.672781744844688,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1304,32.0,0.0,1434.0,24.0,65.0,71852.0,0.0,28.908000010000013,28.908000010000013,0.0,12062.619925022125,,,,,,,,,,,,,,,,12.860123863768813,8.145481146322856,28.113065147866664,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1305,32.0,0.0,1459.0,25.0,26.0,71878.0,0.0,16.101000010000003,16.101000010000003,0.0,12066.791715860367,,,,,,,,,,,,,,,,7.0229550040873185,4.77300055956496,15.941367502400222,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1306,32.0,0.0,1503.0,26.0,45.0,71923.0,0.0,26.60300001000002,26.60300001000002,0.0,12073.390212535858,,,,,,,,,,,,,,,,9.393503340833506,8.850323426517502,26.215901764768102,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1307,32.0,0.0,1561.0,27.0,59.0,71982.0,0.0,29.605000010000005,29.605000010000005,0.0,12081.80577635765,,,,,,,,,,,,,,,,14.87488002867062,8.932236489659296,28.77102799633344,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1308,32.0,0.0,1592.0,28.0,32.0,72014.0,0.0,15.005000009999996,15.005000009999996,0.0,12086.7952003479,,,,,,,,,,,,,,,,5.098435822197673,4.765491507571257,14.861810309821696,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1309,32.0,0.0,1627.0,29.0,36.0,72050.0,0.0,20.10200001000002,20.10200001000002,0.0,12092.3265645504,,,,,,,,,,,,,,,,7.112975739104877,5.969768012849855,19.872918777909245,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1310,32.0,0.0,1636.0,30.0,10.0,72060.0,0.0,2.70200001,2.70200001,0.0,12094.451273202896,,,,,,,,,,,,,,,,0.7341618531151795,0.9008614165133397,2.698090643965929,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1311,32.0,0.0,1702.0,31.0,67.0,72127.0,0.0,34.20500001000002,34.20500001000002,0.0,12103.881805181503,,,,,,,,,,,,,,,,12.840153788339846,10.47076376680255,33.39094080077034,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1312,32.0,0.0,1825.0,32.0,124.0,72251.0,0.0,69.30100001000001,69.30100001000001,0.0,12120.761163711548,,,,,,,,,,,,,,,,32.125475149301266,18.348250729393637,65.41498154818419,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1313,32.0,0.0,1847.0,33.0,23.0,72274.0,0.0,15.70100001,15.70100001,0.0,12124.532972097397,,,,,,,,,,,,,,,,6.235481217614941,5.078057772923886,15.579398822034506,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1314,32.0,0.0,1867.0,34.0,21.0,72295.0,0.0,7.30200001,7.30200001,0.0,12128.060001134872,,,,,,,,,,,,,,,,3.0004651852552415,2.1702222020151978,7.249239946241138,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1315,32.0,0.0,1912.0,35.0,46.0,72341.0,0.0,26.102000010000005,26.102000010000005,0.0,12134.80417752266,,,,,,,,,,,,,,,,11.292808830101912,7.532967226574673,25.619443055701122,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1316,32.0,0.0,1954.0,36.0,43.0,72384.0,0.0,18.10500001,18.10500001,0.0,12141.136880874634,,,,,,,,,,,,,,,,7.507198201719534,5.326379693678144,17.80750519071849,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1317,32.0,0.0,1986.0,37.0,33.0,72417.0,0.0,16.10100001,16.10100001,0.0,12146.249555587769,,,,,,,,,,,,,,,,5.51460401313261,4.5639285771362665,15.940473154734494,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1318,32.0,0.0,2075.0,38.0,90.0,72507.0,0.0,50.21200001,50.21200001,0.0,12158.644705057144,,,,,,,,,,,,,,,,17.799131278904948,15.163486207388777,48.67655388005752,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1319,32.0,0.0,2109.0,39.0,35.0,72542.0,0.0,12.006000009999994,12.006000009999994,0.0,12164.392171621323,,,,,,,,,,,,,,,,4.54785760059554,3.6654814624629095,11.863236087667417,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1320,32.0,0.0,2122.0,40.0,14.0,72556.0,0.0,7.70200001,7.70200001,0.0,12166.998245716095,,,,,,,,,,,,,,,,2.6034536760686815,2.6922611396345255,7.675830943154263,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321,33.0,0.0,77.0,1.0,78.0,72634.0,0.0,37.403000010000014,37.403000010000014,0.0,12230.782362699509,,,,,,,,,,,,,,,,17.276855814978937,11.553588534193926,36.108790903149774,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1322,33.0,0.0,212.0,2.0,136.0,72770.0,0.0,67.81700000000004,67.81700000000004,0.0,12249.156113147736,,,,,,,,,,,,,,,,32.88181254281957,17.06405673732325,63.44139670342281,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1323,33.0,0.0,253.0,3.0,42.0,72812.0,0.0,18.402000010000005,18.402000010000005,0.0,12255.423306703568,,,,,,,,,,,,,,,,6.687841963408938,5.075492914206107,18.145944433934165,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1324,33.0,0.0,310.0,4.0,58.0,72870.0,0.0,20.801000010000006,20.801000010000006,0.0,12263.703767061234,,,,,,,,,,,,,,,,8.506525085565542,5.108394288981276,20.336464544667432,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1325,33.0,0.0,322.0,5.0,13.0,72883.0,0.0,3.40300001,3.40300001,0.0,12266.240696907043,,,,,,,,,,,,,,,,0.759748256223786,1.058902375106637,3.3972803112365515,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1326,33.0,0.0,399.0,6.0,78.0,72961.0,0.0,44.002000010000025,44.002000010000025,0.0,12277.128890514374,,,,,,,,,,,,,,,,18.41399543246139,12.983741941922641,42.626749110811275,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
