Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
329,16.0,0.0,169.0,9.0,19.0,7034.0,0.0,1163.5403371164841,1163.5403371164841,0.0,1000.3240613937378,,,,,,,,,,,,,,,,536.8981337405763,377.2550222777852,1154.493766341755,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,16.0,0.0,181.0,10.0,12.0,7046.0,0.0,711.4229239766283,711.4229239766283,0.0,1001.8257994651794,,,,,,,,,,,,,,,,285.6895017667881,237.47862705970084,708.7033533087356,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,16.0,0.0,209.0,11.0,28.0,7074.0,0.0,1713.0259326812986,1713.0259326812986,0.0,1004.256433725357,,,,,,,,,,,,,,,,816.6187624857049,530.1994133522659,1691.8524597914904,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,16.0,0.0,225.0,12.0,16.0,7090.0,0.0,847.2843527815284,847.2843527815284,0.0,1005.9172246456146,,,,,,,,,,,,,,,,309.6432576971152,279.97282238095266,843.1732338922671,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,16.0,0.0,263.0,13.0,38.0,7128.0,0.0,2258.9849144556906,2258.9849144556906,0.0,1009.1242837905884,,,,,,,,,,,,,,,,1039.1865292314578,686.9814350781578,2221.717543888784,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,16.0,0.0,284.0,14.0,21.0,7149.0,0.0,1174.8349085489053,1174.8349085489053,0.0,1011.063887834549,,,,,,,,,,,,,,,,438.4288905886272,384.75713766482204,1166.7946965430874,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,16.0,0.0,299.0,15.0,15.0,7164.0,0.0,661.0614013157274,661.0614013157274,0.0,1012.7161200046539,,,,,,,,,,,,,,,,224.9914146634104,222.80827449789703,658.3448749707469,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,16.0,0.0,326.0,16.0,27.0,7191.0,0.0,1713.3751407217223,1713.3751407217223,0.0,1015.109751701355,,,,,,,,,,,,,,,,741.510198700677,528.5428779090565,1695.049414771576,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,16.0,0.0,362.0,17.0,36.0,7227.0,0.0,2215.059343103882,2215.059343103882,0.0,1018.4266748428345,,,,,,,,,,,,,,,,958.8957966997982,708.8977381185238,2182.7218162389277,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,16.0,0.0,383.0,18.0,21.0,7248.0,0.0,1385.9758304322913,1385.9758304322913,0.0,1020.5067880153656,,,,,,,,,,,,,,,,599.9817461537612,457.30069332003956,1374.75096472779,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,16.0,0.0,395.0,19.0,12.0,7260.0,0.0,478.2388813180475,478.2388813180475,0.0,1022.0060918331146,,,,,,,,,,,,,,,,153.544439173234,168.44037557192348,476.87322126923794,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,16.0,0.0,457.0,20.0,62.0,7322.0,0.0,3275.596896135303,3275.596896135303,0.0,1026.8778669834137,,,,,,,,,,,,,,,,1533.9446510720065,947.2605614780576,3183.676003772608,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,17.0,0.0,38.0,1.0,38.0,7360.0,0.0,2462.576004640152,2462.576004640152,0.0,1046.2291202545166,,,,,,,,,,,,,,,,1122.3263207132118,770.1709134466437,2422.349954407458,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,17.0,0.0,74.0,2.0,36.0,7396.0,0.0,2576.9824255369367,2576.9824255369367,0.0,1049.3346500396729,,,,,,,,,,,,,,,,1207.6472820048891,812.2122955439671,2536.0431665513124,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,17.0,0.0,117.0,3.0,43.0,7439.0,0.0,2670.5546630250606,2670.5546630250606,0.0,1052.8563628196716,,,,,,,,,,,,,,,,1191.4496300562016,830.8150170595763,2621.9442732058483,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,17.0,0.0,135.0,4.0,18.0,7457.0,0.0,1036.2888612853897,1036.2888612853897,0.0,1054.769847393036,,,,,,,,,,,,,,,,421.39027686999356,338.59266324184404,1029.7335698716017,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,17.0,0.0,146.0,5.0,11.0,7468.0,0.0,559.4111273656268,559.4111273656268,0.0,1056.4117150306702,,,,,,,,,,,,,,,,191.47377466484795,189.2311782630158,557.8627786229366,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,17.0,0.0,162.0,6.0,16.0,7484.0,0.0,830.6963375310465,830.6963375310465,0.0,1058.0864040851593,,,,,,,,,,,,,,,,308.734095651959,258.2947497803021,826.5831751757911,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,17.0,0.0,181.0,7.0,19.0,7503.0,0.0,948.5622230455778,948.5622230455778,0.0,1059.969570159912,,,,,,,,,,,,,,,,326.3182201868238,311.469032049524,943.3054823443725,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,17.0,0.0,195.0,8.0,14.0,7517.0,0.0,563.9317791396825,563.9317791396825,0.0,1061.5166170597076,,,,,,,,,,,,,,,,148.39504518837876,179.92273532672667,562.4166651722174,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,17.0,0.0,210.0,9.0,15.0,7532.0,0.0,764.4493186635758,764.4493186635758,0.0,1063.1417217254639,,,,,,,,,,,,,,,,303.2013501357779,255.49295901717682,760.661960371911,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,17.0,0.0,226.0,10.0,16.0,7548.0,0.0,809.6967002941311,809.6967002941311,0.0,1064.8677735328674,,,,,,,,,,,,,,,,279.6262255637141,267.90062564950574,806.0287093945063,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,17.0,0.0,258.0,11.0,32.0,7580.0,0.0,1816.6972528266072,1816.6972528266072,0.0,1067.7136645317078,,,,,,,,,,,,,,,,718.742588522407,600.180902990767,1795.492982976867,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,17.0,0.0,276.0,12.0,18.0,7598.0,0.0,952.1778123275941,952.1778123275941,0.0,1069.5569446086884,,,,,,,,,,,,,,,,407.68737673100105,317.4057416140335,945.7852247712074,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,17.0,0.0,292.0,13.0,16.0,7614.0,0.0,948.0023621739905,948.0023621739905,0.0,1071.5550553798676,,,,,,,,,,,,,,,,398.97857161659755,297.7889625214648,942.5612662944196,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,17.0,0.0,312.0,14.0,20.0,7634.0,0.0,1008.2202730643775,1008.2202730643775,0.0,1073.5203139781952,,,,,,,,,,,,,,,,362.15998460316655,322.96030695520886,1001.979052424739,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,17.0,0.0,348.0,15.0,36.0,7670.0,0.0,1358.1097445707717,1358.1097445707717,0.0,1076.5944979190826,,,,,,,,,,,,,,,,595.0960398735366,354.93094817653827,1338.024311446772,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,17.0,0.0,410.0,16.0,62.0,7732.0,0.0,3702.307831754384,3702.307831754384,0.0,1081.34032869339,,,,,,,,,,,,,,,,1732.4498932543418,1020.5903520184032,3598.49443280542,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,17.0,0.0,427.0,17.0,17.0,7749.0,0.0,883.1202672812199,883.1202672812199,0.0,1083.0823562145233,,,,,,,,,,,,,,,,358.3210714554587,284.7914894163297,877.9067157822595,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,17.0,0.0,446.0,18.0,19.0,7768.0,0.0,870.9103383333804,870.9103383333804,0.0,1085.0323507785797,,,,,,,,,,,,,,,,300.856337019891,276.2444284716434,866.0601280580606,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,17.0,0.0,462.0,19.0,16.0,7784.0,0.0,561.6139891920604,561.6139891920604,0.0,1086.757419347763,,,,,,,,,,,,,,,,166.6500814317314,186.54982497484596,559.5070949841371,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,17.0,0.0,490.0,20.0,28.0,7812.0,0.0,1582.102897239698,1582.102897239698,0.0,1089.3120143413544,,,,,,,,,,,,,,,,665.0049166148101,516.3893847499163,1565.0478073818654,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,18.0,0.0,61.0,1.0,61.0,7873.0,0.0,3541.361306382783,3541.361306382783,0.0,1109.0343697071075,,,,,,,,,,,,,,,,1662.6400902028568,985.7125264484897,3443.3836445249335,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,18.0,0.0,86.0,2.0,25.0,7898.0,0.0,1435.9076446266943,1435.9076446266943,0.0,1111.6240918636322,,,,,,,,,,,,,,,,615.5401693691882,468.8357431074229,1421.9410814739392,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,18.0,0.0,104.0,3.0,18.0,7916.0,0.0,817.7411277659996,817.7411277659996,0.0,1113.445081949234,,,,,,,,,,,,,,,,288.73064304543027,266.31703026247175,813.3573335247067,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,18.0,0.0,128.0,4.0,24.0,7940.0,0.0,970.3618658997899,970.3618658997899,0.0,1115.7112205028534,,,,,,,,,,,,,,,,387.2117548824828,263.498231533962,962.0308145972076,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,18.0,0.0,143.0,5.0,15.0,7955.0,0.0,612.9940909249416,612.9940909249416,0.0,1117.3201837539673,,,,,,,,,,,,,,,,169.38296711258576,194.39634794714715,611.0644108290818,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,18.0,0.0,159.0,6.0,16.0,7971.0,0.0,673.0680273470547,673.0680273470547,0.0,1119.1161801815033,,,,,,,,,,,,,,,,214.73662903376595,222.794648517122,670.3025438263409,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,18.0,0.0,177.0,7.0,18.0,7989.0,0.0,825.3454494650441,825.3454494650441,0.0,1121.1086566448212,,,,,,,,,,,,,,,,288.6910847631726,282.257052252816,820.9699799192263,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,18.0,0.0,203.0,8.0,26.0,8015.0,0.0,1522.1056881505324,1522.1056881505324,0.0,1123.4714860916138,,,,,,,,,,,,,,,,701.6569583782764,493.8570578762296,1505.3679752079054,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,18.0,0.0,229.0,9.0,26.0,8041.0,0.0,1398.7890139388076,1398.7890139388076,0.0,1125.8181946277618,,,,,,,,,,,,,,,,539.4959170214082,443.30319172386294,1386.148268364616,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,18.0,0.0,242.0,10.0,13.0,8054.0,0.0,778.2677043496665,778.2677043496665,0.0,1127.6421501636505,,,,,,,,,,,,,,,,272.4634577695232,261.71285528476915,775.5011805792419,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,18.0,0.0,266.0,11.0,24.0,8078.0,0.0,1263.255471619166,1263.255471619166,0.0,1129.8875164985657,,,,,,,,,,,,,,,,493.2466408797363,411.7020931200881,1252.6702224605128,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,18.0,0.0,282.0,12.0,16.0,8094.0,0.0,807.648557909407,807.648557909407,0.0,1131.5877957344055,,,,,,,,,,,,,,,,293.2601392656361,270.36886437242663,803.760155836994,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,18.0,0.0,339.0,13.0,57.0,8151.0,0.0,3350.6357023749124,3350.6357023749124,0.0,1136.0970356464386,,,,,,,,,,,,,,,,1479.6314058730316,1035.0813513087746,3269.5662785186664,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,18.0,0.0,364.0,14.0,25.0,8176.0,0.0,1148.1755546236973,1148.1755546236973,0.0,1138.4677619934082,,,,,,,,,,,,,,,,415.10317142264535,367.2487061167989,1138.9369122503817,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,18.0,0.0,387.0,15.0,23.0,8199.0,0.0,1036.1764030001457,1036.1764030001457,0.0,1140.6557981967926,,,,,,,,,,,,,,,,356.16041437728285,327.6897973677973,1029.013727196665,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,18.0,0.0,412.0,16.0,25.0,8224.0,0.0,1605.2085987585617,1605.2085987585617,0.0,1142.9388341903687,,,,,,,,,,,,,,,,661.3550412449658,535.1509240584671,1590.2649877151525,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,18.0,0.0,445.0,17.0,33.0,8257.0,0.0,2057.275158312528,2057.275158312528,0.0,1145.812572002411,,,,,,,,,,,,,,,,863.8907267184535,669.3712834327936,2030.7975618927112,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,18.0,0.0,469.0,18.0,24.0,8281.0,0.0,1443.6566159981285,1443.6566159981285,0.0,1148.4573249816895,,,,,,,,,,,,,,,,608.5672465144288,470.7972957987586,1430.4814835653476,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,18.0,0.0,483.0,19.0,14.0,8295.0,0.0,563.601446708824,563.601446708824,0.0,1150.0319318771362,,,,,,,,,,,,,,,,155.7822178548529,184.71765235436197,561.9824781369932,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,18.0,0.0,511.0,20.0,28.0,8323.0,0.0,1787.1957602614889,1787.1957602614889,0.0,1152.5107371807098,,,,,,,,,,,,,,,,807.6204353009623,563.8982597122517,1766.3487368098722,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,19.0,0.0,61.0,1.0,61.0,8384.0,0.0,3537.4381117760377,3537.4381117760377,0.0,1172.948861837387,,,,,,,,,,,,,,,,1502.9309697548786,1073.8809355715669,3449.208531152139,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,19.0,0.0,100.0,2.0,39.0,8423.0,0.0,2402.0758226507155,2402.0758226507155,0.0,1176.1843688488007,,,,,,,,,,,,,,,,1065.1528598313052,776.3214015668544,2362.89775887617,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,19.0,0.0,135.0,3.0,35.0,8458.0,0.0,2284.9942918143706,2284.9942918143706,0.0,1179.1929078102112,,,,,,,,,,,,,,,,1053.1559017434272,716.3403113886732,2250.3842194728236,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,19.0,0.0,180.0,4.0,45.0,8503.0,0.0,2895.4264598327463,2895.4264598327463,0.0,1183.051008939743,,,,,,,,,,,,,,,,1236.6240389327793,920.1172509464076,2842.620999079849,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,19.0,0.0,197.0,5.0,17.0,8520.0,0.0,777.2013882478484,777.2013882478484,0.0,1184.762122631073,,,,,,,,,,,,,,,,279.0778128375221,254.62440823448588,773.2302957253358,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,19.0,0.0,211.0,6.0,14.0,8534.0,0.0,707.6289131776247,707.6289131776247,0.0,1186.5972294807434,,,,,,,,,,,,,,,,265.60182746087287,236.8599378539852,704.6151026958684,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,19.0,0.0,233.0,7.0,22.0,8556.0,0.0,1107.6876374651276,1107.6876374651276,0.0,1188.6953251361847,,,,,,,,,,,,,,,,434.1860788380405,354.00021635412554,1099.2347785092002,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,19.0,0.0,261.0,8.0,28.0,8584.0,0.0,1626.8533957095983,1626.8533957095983,0.0,1191.2774527072906,,,,,,,,,,,,,,,,687.9205030425843,510.7912244624931,1609.2008224468536,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,19.0,0.0,278.0,9.0,17.0,8601.0,0.0,814.2450530620204,814.2450530620204,0.0,1193.0286736488342,,,,,,,,,,,,,,,,301.8717781690102,269.2919492499289,809.9231559891364,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,19.0,0.0,293.0,10.0,15.0,8616.0,0.0,661.1865668427356,661.1865668427356,0.0,1194.6396887302399,,,,,,,,,,,,,,,,207.7210282558589,228.21863797077432,658.7294808997975,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,19.0,0.0,312.0,11.0,19.0,8635.0,0.0,1042.8323654205149,1042.8323654205149,0.0,1196.482002735138,,,,,,,,,,,,,,,,401.91973806039255,341.5330081829725,1036.2321225198878,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,19.0,0.0,355.0,12.0,43.0,8678.0,0.0,2383.6543107062794,2383.6543107062794,0.0,1200.075664281845,,,,,,,,,,,,,,,,1042.0089557065808,700.0123725210914,2341.189114725622,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,19.0,0.0,407.0,13.0,52.0,8730.0,0.0,3640.089650084856,3640.089650084856,0.0,1204.2030131816864,,,,,,,,,,,,,,,,1784.8842567214901,1068.9607714282522,3550.8264952305694,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,19.0,0.0,421.0,14.0,14.0,8744.0,0.0,588.193066789253,588.193066789253,0.0,1205.8115541934967,,,,,,,,,,,,,,,,209.8351490488137,198.9874522854,585.841215918488,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,19.0,0.0,447.0,15.0,26.0,8770.0,0.0,1369.427685412858,1369.427685412858,0.0,1208.5136103630066,,,,,,,,,,,,,,,,577.620318940698,451.85163170950074,1355.7653224428427,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,19.0,0.0,490.0,16.0,43.0,8813.0,0.0,2717.1533016909952,2717.1533016909952,0.0,1212.0694856643677,,,,,,,,,,,,,,,,1254.9043235713573,816.7445592494653,2665.8582740514776,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,19.0,0.0,536.0,17.0,46.0,8859.0,0.0,3259.5687657206668,3259.5687657206668,0.0,1215.8235759735107,,,,,,,,,,,,,,,,1553.1759027231892,1025.038344331501,3191.3139881835828,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,19.0,0.0,557.0,18.0,21.0,8880.0,0.0,1199.6721781659853,1199.6721781659853,0.0,1217.924851179123,,,,,,,,,,,,,,,,507.94536782965804,390.3638673639471,1190.195520962525,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,19.0,0.0,569.0,19.0,12.0,8892.0,0.0,521.259273273213,521.259273273213,0.0,1219.375479221344,,,,,,,,,,,,,,,,158.61883130793427,179.22124011371042,519.8757230205385,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,19.0,0.0,590.0,20.0,21.0,8913.0,0.0,1065.689287270562,1065.689287270562,0.0,1221.3474957942963,,,,,,,,,,,,,,,,455.3400690679464,359.76898935983496,1057.1843301502854,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,20.0,0.0,22.0,1.0,22.0,8935.0,0.0,1239.780727681213,1239.780727681213,0.0,1248.5410585403442,,,,,,,,,,,,,,,,477.34471219507304,397.5025131042289,1230.5096536665876,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,20.0,0.0,42.0,2.0,20.0,8955.0,0.0,1075.7621829792906,1075.7621829792906,0.0,1250.5108616352081,,,,,,,,,,,,,,,,412.75164671386955,338.5632967400758,1068.5757257707842,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,20.0,0.0,59.0,3.0,17.0,8972.0,0.0,827.3656863344737,827.3656863344737,0.0,1252.5937547683716,,,,,,,,,,,,,,,,268.6946033472184,292.6056275019754,823.6214995771481,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,20.0,0.0,78.0,4.0,19.0,8991.0,0.0,937.543357062121,937.543357062121,0.0,1254.4615859985352,,,,,,,,,,,,,,,,361.8425346007378,297.3481500763917,931.5999488535606,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,20.0,0.0,90.0,5.0,12.0,9003.0,0.0,516.4342182851905,516.4342182851905,0.0,1255.9395921230316,,,,,,,,,,,,,,,,161.10756163438217,171.21189592809964,515.0159434890671,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,20.0,0.0,114.0,6.0,24.0,9027.0,0.0,933.0423449707805,933.0423449707805,0.0,1258.2120869159698,,,,,,,,,,,,,,,,285.96427567973785,303.6196495696211,927.10630866313,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,20.0,0.0,138.0,7.0,24.0,9051.0,0.0,1052.942652535,1052.942652535,0.0,1260.5857546329498,,,,,,,,,,,,,,,,358.9614264670836,348.1227326311055,1045.3729512510415,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,20.0,0.0,163.0,8.0,25.0,9076.0,0.0,1294.4164752218433,1294.4164752218433,0.0,1262.9332010746002,,,,,,,,,,,,,,,,547.6924946701514,416.7348980354583,1282.0061690241134,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,20.0,0.0,188.0,9.0,25.0,9101.0,0.0,1379.3877766612543,1379.3877766612543,0.0,1265.217979669571,,,,,,,,,,,,,,,,554.9603189747754,444.66609552369994,1366.8806493362213,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,20.0,0.0,202.0,10.0,14.0,9115.0,0.0,740.0403380256215,740.0403380256215,0.0,1266.795657157898,,,,,,,,,,,,,,,,272.41497083059863,238.95077075106377,736.9634919259189,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,20.0,0.0,245.0,11.0,43.0,9158.0,0.0,2085.0732607659766,2085.0732607659766,0.0,1270.6299793720245,,,,,,,,,,,,,,,,1040.7355100878838,585.1503742497121,2042.363997830027,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,20.0,0.0,306.0,12.0,61.0,9219.0,0.0,3545.0109604170857,3545.0109604170857,0.0,1275.3280670642853,,,,,,,,,,,,,,,,1696.0676907656273,973.270038062866,3444.9958271074893,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,20.0,0.0,383.0,13.0,77.0,9296.0,0.0,3699.925762103319,3699.925762103319,0.0,1281.1706686019897,,,,,,,,,,,,,,,,1647.6410053739764,1014.3632974984008,3576.634038728248,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,20.0,0.0,410.0,14.0,27.0,9323.0,0.0,1543.489273331762,1543.489273331762,0.0,1283.6623165607452,,,,,,,,,,,,,,,,648.0551882548718,476.9570615013491,1527.5193025514316,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,20.0,0.0,428.0,15.0,18.0,9341.0,0.0,829.5078632610588,829.5078632610588,0.0,1285.4749064445496,,,,,,,,,,,,,,,,295.5055911732812,273.8122411907852,825.013776396336,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,20.0,0.0,483.0,16.0,55.0,9396.0,0.0,3803.183883267756,3803.183883267756,0.0,1289.8466441631317,,,,,,,,,,,,,,,,1895.1178983242107,1161.7166679454745,3702.655053913837,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,20.0,0.0,549.0,17.0,66.0,9462.0,0.0,4835.326367689278,4835.326367689278,0.0,1294.9486792087555,,,,,,,,,,,,,,,,2251.5621478440366,1449.3697315125228,4691.414680612185,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,20.0,0.0,569.0,18.0,20.0,9482.0,0.0,996.0538444716038,996.0538444716038,0.0,1296.9545273780823,,,,,,,,,,,,,,,,351.6499636427169,323.7722349224567,990.0108560548047,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,20.0,0.0,586.0,19.0,17.0,9499.0,0.0,495.5963158781707,495.5963158781707,0.0,1299.0158655643463,,,,,,,,,,,,,,,,131.0828358875975,161.67699821390886,493.8617694375191,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,20.0,0.0,605.0,20.0,19.0,9518.0,0.0,669.4618594714215,669.4618594714215,0.0,1300.8982014656067,,,,,,,,,,,,,,,,170.32583367257755,211.67721012232843,666.8925611928355,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,21.0,0.0,33.0,1.0,33.0,9551.0,0.0,2264.582841662564,2264.582841662564,0.0,1328.2110521793365,,,,,,,,,,,,,,,,1008.8647680692084,711.0404475460697,2233.523828144424,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,21.0,0.0,83.0,2.0,50.0,9601.0,0.0,3010.3006734154005,3010.3006734154005,0.0,1332.2183113098145,,,,,,,,,,,,,,,,1411.2295471730968,890.6492156350072,2942.681877934681,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
